et2_revenue,et2_tollprice,et3_revenue,et4_tollprice,et1_tollprice,et1_revenue,et3_tollprice,et4_revenue
455.37838931606643,12,541.0764872521248,16,2,68.0518008903278,20,467.956292998786
448.5795224605423,12,477.2804532577903,16,2,68.61837312828813,16,436.2282476730071
444.69445568595717,12,251.33144475920682,8,2,68.94212869283692,8,300.47753945770944
702.7923917442329,20,278.52691218130315,14,12,305.1622824767302,8,371.84135977337087
85.04249291784701,2,492.9178470254958,14,2,63.478753541076514,20,473.541076487252
397.20760825576684,10,366.6288951841361,0,0,0.0,18,0.0
91.12909753136384,2,499.2067988668554,20,20,244.35451234318066,18,460.9469850263047
412.90975313638205,10,296.0906515580738,2,12,268.25414811817086,12,101.89397005261036
557.9036827195466,14,499.20679886685576,16,16,305.1978955888307,18,460.18615944961516
0.0,0,221.47308781869685,20,4,121.51517604208817,6,329.82598138405524
244.6377984621611,6,504.2492917847025,14,2,65.22703358963979,20,467.87535410764883
580.3642250101175,16,175.58073654390935,0,4,131.45447187373534,6,0.0
171.05625252934033,4,66.91218130311614,8,16,281.88749494131923,2,288.8223391339539
92.86118980169971,2,311.8413597733711,0,16,252.5552407932014,16,0.0
497.62039660056666,14,262.66288951841364,10,0,0.0,8,336.90813435855944
254.59328207203558,6,324.98583569405116,8,12,261.4067179279645,12,325.24484014568986
165.6171590449211,4,365.6657223796033,8,2,64.59571023876973,14,330.7486847430192
474.22096317280466,12,439.03682719546697,18,14,297.371104815864,14,419.660056657224
618.9558883043302,16,314.4475920679886,12,18,317.83731282881433,10,381.90206394172424
607.0416835289358,16,407.3087818696884,12,12,288.35936867664907,14,402.05584783488416
85.77094293808175,2,320.0566572237961,2,2,63.114528530959134,14,104.48401456900042
161.24645892351276,4,62.946175637393765,2,2,65.68838526912181,2,92.18130311614729
232.2541481181707,6,141.3031161473087,12,2,67.29097531363819,4,348.6361796843383
531.614730878187,14,123.73937677053827,2,10,260.1375961149331,4,92.95022258195061
691.3719142047754,18,374.2776203966004,0,10,257.9522460542291,18,0.0
255.46742209631725,6,121.47308781869694,4,16,283.3767705382437,4,176.09065155807357
658.0089032780247,18,151.50141643059487,16,18,336.9955483609873,4,344.2816673411579
235.70214488061495,6,0.0,18,10,253.58154593282052,0,302.01537838931705
307.5354107648726,8,456.88385269121807,20,2,67.55807365439091,14,390.9348441926346
498.0169971671387,12,389.5750708215297,4,14,283.4900849858358,18,201.01983002832858
563.7960339943343,14,433.4277620396597,6,12,274.3731282881423,20,284.26547956293007
243.5694050991501,6,120.33994334277622,2,6,172.21529745042488,4,94.16430594900845
247.89154188587617,6,456.8838526912181,16,8,210.73897207608255,16,450.7972480777013
244.78348846620798,6,116.37393767705385,0,6,171.60825576689604,4,0.0
465.18818292189417,12,62.096317280453235,0,10,256.17159044921095,2,0.0
588.6604613516791,18,232.52124645892349,18,0,0.0,6,324.59732901659265
561.1978955888303,16,249.0651558073655,6,0,0.0,8,243.71509510319714
632.6588425738566,18,458.86685552407937,18,6,188.55685957102384,14,401.4488061513557
168.56333468231483,4,369.1784702549575,2,0,0.0,18,107.84297855119385
372.8450020234725,10,411.671388101983,20,2,68.71549979765274,12,367.0578713071631
0.0,0,445.55240793201165,18,20,236.4225010117363,16,464.82395791177635
267.75394577094295,6,438.0169971671391,12,20,253.74342371509522,18,442.84904896802885
234.68231485228648,6,133.37110481586404,8,2,66.88628085795224,4,289.4698502630513
252.06798866855513,6,331.44475920679884,18,16,287.9093484419268,10,396.7138810198297
244.24929178470254,6,189.17847025495752,8,8,213.1671388101982,6,299.8300283286118
335.8316471064347,8,313.0311614730878,14,18,288.1893970052612,10,406.96883852691235
591.5014164305949,16,0.0,2,12,294.18696883852687,0,88.78186968838527
455.66976932416014,12,0.0,18,16,320.2201537838929,0,296.55200323755486
645.6252529340348,18,499.9433427762041,18,8,232.52772157021454,16,421.1169566976933
638.6887899635774,20,85.04249291784701,20,4,140.13112100364222,2,249.696479158235
671.0643464184544,20,69.17847025495753,4,4,136.89356535815463,2,164.0307567786321
562.4362606232294,14,418.35694050991526,10,16,302.60785107244044,16,384.6620801295021
529.4617563739373,14,79.37677053824362,18,18,325.6317280453254,2,312.5779036827194
171.25050586806975,4,437.0538243626062,20,14,274.31161473087764,14,411.1695669769318
667.3411574261431,20,0.0,16,10,283.16471064346416,0,302.8409550789155
387.3330635370295,10,350.48158640226626,10,4,126.53338729259407,12,362.80857952246066
425.13152569809796,10,373.59773371104814,10,20,274.86847430190244,14,380.8174828004855
405.9490084985837,10,421.18980169971627,16,14,289.83569405099126,14,433.3144475920682
735.8154593282073,20,517.0538243626063,16,14,316.4645892351274,18,448.854714690409
550.4249291784702,14,402.3229461756372,4,8,218.73573452043712,18,198.99635774989875
544.4192634560906,14,304.53257790368275,10,14,301.7903682719549,10,353.90530149736924
87.00121408336702,2,75.69405099150138,18,20,264.9939295831646,2,336.25252934034836
593.0554431404288,16,0.0,14,18,332.40631323350823,0,326.2322946175636
549.2917847025495,14,392.9745042492918,18,18,312.8838526912184,12,401.8130311614729
555.8883043302307,16,139.0368271954674,8,2,71.2569809793606,4,281.3759611493322
626.5398624038851,18,511.9546742209632,14,0,0.0,18,435.5807365439093
647.5192229866449,18,69.46175637393767,6,12,300.1602590044516,2,228.29623634156215
86.43464184540667,2,0.0,18,20,267.8267907729663,0,318.4055038445979
237.3532982598138,6,311.61473087818683,12,2,66.44111695669774,10,384.33023067584
559.4900849858357,14,291.7847025495751,8,18,306.32780250910554,10,313.2658842573857
174.26143261837314,4,430.59490084985833,8,8,201.7385673816268,20,356.9728854714691
520.1699716713881,14,323.28611898016993,4,2,68.84500202347226,12,185.8842573856738
255.51598543099965,6,283.28611898017016,8,14,275.89801699716696,10,318.12221772561685
89.93120194253339,2,114.67422096317281,2,18,261.3095912585999,4,96.18777822743824
614.5528126264669,16,431.10481586402267,16,16,316.72359368676643,14,425.2205584783489
764.467826790773,20,443.28611898017,12,20,317.7660866046136,16,413.95386483205243
605.0991501416429,16,475.0141643059492,16,12,289.0878186968839,16,437.84702549575053
502.9461756373938,14,0.0,8,6,186.22581950627279,0,268.7494941319305
241.9182517199514,6,235.46742209631734,6,4,123.36058276001626,8,250.99959530554423
548.377175232699,16,0.0,20,8,238.90570619182506,0,242.0072845002025
713.4763253743422,20,362.3796033994334,10,10,271.6309186564144,12,355.7264265479563
684.3383245649535,20,546.7422096317283,14,0,0.0,20,446.62889518413596
87.06596519627686,2,475.01416430594907,20,12,254.80210441116924,16,433.0230675839733
514.6175637393768,14,147.5354107648725,14,10,266.2080129502225,4,351.1614730878181
637.3209227033589,18,330.08498583569394,4,2,70.59328207203559,12,184.2654795629302
316.0178065560502,8,70.87818696883853,10,10,252.48887090246865,2,318.29218939700525
403.76365843787937,10,402.4929178470254,8,8,214.49453662484825,16,336.2525293403485
404.9777418049373,10,345.6090651558071,20,18,301.5200323755565,10,363.4156212059892
464.702549575071,12,424.9291784702551,4,0,0.0,20,202.1529745042493
0.0,0,162.83286118980175,2,16,258.5123431808985,6,98.37312828814247
172.8369081343585,4,250.1983002832861,12,16,278.32618373128287,8,383.3589639821936
444.79158235532157,12,0.0,14,10,264.67017401861574,0,326.2322946175636
534.7875354107648,14,270.5949008498584,14,14,306.60623229461754,8,381.7563739376769
569.9150141643061,14,430.5949008498583,6,14,289.0424929178472,20,284.8725212464589
86.11088628085795,2,300.28328611898013,12,10,234.72278429785507,10,394.0428976123029
736.3010926750305,20,65.21246458923513,2,18,334.6645082962365,2,90.56252529340348
697.9279643868879,18,232.0679886685553,4,20,312.26224200728467,8,179.97571833265877
165.0667745851882,4,123.17280453257786,4,6,170.1999190611088,4,174.87656819101582
329.2917847025495,8,149.2351274787535,18,20,288.385269121813,4,343.1728045325782
370.25495750708217,10,158.30028328611897,20,6,182.9235127478753,4,291.7847025495732
673.3063537029543,18,331.9546742209632,0,8,226.37636584378797,14,0.0
492.6750303520841,12,285.89235127478753,0,14,286.60623229461766,12,0.0
386.1999190611087,10,555.2407932011331,18,2,67.38000809388915,20,465.91663294212907
642.1286928369082,18,362.3796033994334,10,6,186.9785511938486,12,355.7264265479564
587.0983407527317,16,417.6203966005666,4,0,0.0,18,196.5681910157831
87.30878186968839,2,407.30878186968835,16,12,254.0736543909347,14,444.64589235127505
403.9255362201539,10,124.30594900849857,4,14,291.25212464589254,4,174.06717927964388
479.1744233104005,12,546.7422096317282,18,12,276.4127883447999,20,471.3800080938894
0.0,0,343.8526912181302,6,2,62.645082962363404,14,271.88182921893946
470.2387697288547,12,349.80169971671387,4,6,176.44030756778636,14,191.46904087413998
244.78348846620804,6,407.30878186968846,14,6,171.608255766896,14,429.0651558073655
640.6313233508699,20,228.27195467422092,16,0,0.0,6,342.3391339538648
533.0878186968839,14,344.19263456090647,18,14,307.45609065155793,10,380.3237555645488
175.84783488466206,4,0.0,2,20,260.380412788345,0,92.01942533387287
582.1772561715903,16,552.7478753541076,20,6,184.8417644678268,18,418.45406717927943
79.94334277620396,2,74.27762039660054,14,2,66.02832861189802,2,348.6118980169966
647.4463779846217,16,318.07365439093485,0,18,301.8114123836503,14,0.0
505.6900040469446,12,369.1784702549578,2,16,286.8733306353705,18,107.84297855119391
171.54188587616343,4,328.6118980169972,18,16,280.9162282476732,10,400.3561311210031
541.1331444759206,14,296.0339943342775,8,12,284.0857952246055,10,310.8377175232701
0.0,0,409.29178470255,18,20,239.25536220153788,14,446.9769324160259
487.52731687575886,12,446.9688385269119,20,20,293.7272359368677,14,401.05220558478436
433.1363820315662,12,341.35977337110467,16,0,0.0,10,387.0174018615945
700.1133144475921,18,170.48158640226626,0,20,311.0481586402267,6,0.0
664.9129906920275,20,192.57790368271964,4,0,0.0,6,171.15337919870495
541.2464589235128,14,441.0198300283286,12,10,256.69769324160256,16,415.1679481991097
715.2569809793602,20,226.57223796033992,18,18,344.13435855928765,6,337.345204370701
564.7025495750709,14,507.08215297450437,14,16,301.3128288142452,20,466.4589235127481
577.3856738162685,16,144.7025495750708,12,10,269.56697693241586,4,341.3516794819904
419.06110886280857,10,415.2407932011329,16,20,280.93889113719143,14,438.1707810602984
658.7373532982598,18,387.47875354107646,8,8,229.61392148927555,14,321.84540671792803
523.6827195467421,14,0.0,2,10,262.97045730473485,0,88.98421691622829
341.0117361392148,8,168.7818696883852,2,18,282.36179684338333,6,96.95669769324162
180.2509105625253,4,435.4674220963174,12,18,260.43545123431807,18,444.06313233508706
403.52084176446783,10,250.19830028328604,10,14,291.53541076487255,8,348.03723188992313
555.7588021044112,16,294.3909348441926,18,4,134.53014973694857,8,349.7288547146902
629.3079724807767,18,79.3767705382436,16,12,306.23067583974085,2,323.5613112100367
0.0,0,120.33994334277618,4,8,202.19182517199522,4,176.9000404694456
0.0,0,304.5325779036827,14,14,261.7903682719549,10,415.4674220963177
0.0,0,335.1841359773373,12,16,259.80736543909364,12,412.0113314447596
521.4164305949006,14,207.02549575070822,12,10,263.7798462161067,6,355.677863213274
609.3727235936868,16,447.59206798866853,6,6,179.74261432618368,20,281.2302711452853
768.8385269121814,20,407.4220963172809,4,16,316.46458923512773,18,198.18696883852695
545.3257790368272,14,337.9036827195468,2,8,220.19263456090653,14,102.66288951841359
176.39821934439502,4,269.1218130311615,6,16,271.2035613112099,10,261.8049372723593
252.69931201942526,6,532.5779036827192,18,10,239.41723998381235,20,480.4856333468231
740.9955483609878,20,66.91218130311614,4,20,329.5022258195064,2,167.2683124241198
83.03520841764465,2,165.38243626062322,0,0,0.0,6,0.0
252.60218535006072,6,245.6657223796034,10,14,279.2974504249293,8,352.08417644678286
172.12464589235123,4,72.29461756373935,14,20,269.6883852691218,2,358.5269121813031
560.6232294617562,14,345.3824362606232,10,18,305.5993524888709,12,365.84378794010524
655.3864832051801,18,393.42776203966,4,4,131.17927964386885,16,192.60218535006075
445.2772157021449,12,583.5694050991498,20,0,0.0,20,440.3075677863218
603.9336301092677,16,560.906515580737,18,10,261.27074059085385,20,462.2743828409551
475.2893565358154,12,347.0821529745043,10,12,278.35532173209225,12,364.8320518008909
0.0,0,132.80453257790373,10,6,166.77620396600582,4,334.2776203966005
0.0,0,66.62889518413596,8,10,233.99433427762028,2,289.6317280453259
85.91663294212869,2,245.04249291784708,0,4,118.08336705787133,10,0.0
0.0,0,196.82719546742203,14,20,246.53986240388494,6,391.9546742209639
667.988668555241,20,466.79886685552407,18,2,72.60056657223794,14,394.1643059490088
248.23148522865236,6,339.8866855524079,4,4,121.25617159044924,14,193.49251315256979
488.49858356940507,12,430.5949008498581,6,10,246.45892351274782,20,284.8725212464589
701.2788344799676,18,441.92634560906527,6,14,301.28045325779027,20,282.4443545123433
317.1833265884258,8,229.8016997167138,4,4,124.70416835289365,8,180.78510724403102
717.847025495751,20,351.27478753541095,18,16,336.8611898016997,10,371.21813031161497
247.260218535006,6,210.42492917847022,16,14,285.5297450424928,6,376.33346823148486
274.3099959530554,6,379.60339943342774,4,20,242.8166734115743,20,208.62808579522462
242.64670174018607,6,77.67705382436259,18,14,290.9121813031163,2,323.5046539862401
163.48037231889924,4,307.3654390934843,12,4,122.25981384055049,10,387.9724807770135
699.878591663294,20,83.05949008498582,20,18,351.0546337515174,2,263.8607851072429
635.7183326588425,18,419.20679886685537,12,4,133.36462970457308,14,394.77134763253775
465.7709429380818,12,403.3427762039661,12,8,220.7430190206394,14,404.48401456900086
0.0,0,0.0,8,4,120.78672602185353,0,279.27154997976527
663.1080534196678,18,218.9235127478753,16,18,334.4459732901657,6,360.1456900040472
345.22055847834883,8,357.73371104815874,8,18,277.6268717118577,14,333.9862403885067
460.7203561311211,12,397.96033994334283,6,2,67.60663698907324,16,270.54633751517633
0.0,0,161.13314447592072,2,20,234.39902873330652,6,98.77782274382841
179.11776608660463,4,409.29178470254953,12,18,262.9850263051395,16,432.1651153379198
536.0339943342776,14,502.20963172804534,20,12,286.2711452853095,16,408.7414002428167
306.6288951841359,8,374.27762039660047,14,0,0.0,12,408.1019830028325
439.7005261027924,10,390.93484419263507,4,20,260.29947389720775,20,207.0093079724809
389.43747470659645,10,144.7025495750708,14,12,282.337515176042,4,358.2436260623223
161.99109672197477,4,345.6090651558071,20,6,172.50667745851905,10,363.41562120598957
709.1460946985025,18,439.0934844192641,6,16,308.8239579117769,20,283.051396195872
90.02832861189802,2,158.58356940509918,0,16,263.886685552408,6,0.0
0.0,0,253.59773371104814,14,16,265.95872116552005,8,403.00283286119026
370.0121408336707,10,0.0,6,2,68.99878591663295,0,224.16835289356533
471.7927964386888,12,452.91784702549563,20,14,298.78753541076475,14,394.9817887494945
402.87333063537034,10,496.6572237960342,16,10,248.56333468231503,18,461.8049372723592
572.0679886685552,14,409.97167138810187,6,16,297.10400647511136,18,279.5305544314041
315.75880210441136,8,67.19546742209633,6,8,218.1205989477944,2,233.1525698097936
473.4439498178876,12,0.0,12,20,305.46337515176043,0,328.4823957911777
679.643868878996,20,218.92351274787535,14,8,240.07122622420067,6,355.12747875354114
170.50586806960752,4,450.0849858356942,16,10,236.8676649129904,16,455.6535815459329
83.60178065560501,2,471.161473087819,14,0,0.0,18,458.24362606232273
607.6891946580332,16,577.9036827195466,20,12,288.1165520032374,20,444.35451234318134
416.55200323755565,10,366.23229461756387,4,12,266.06879805746667,16,197.45851881829216
510.42492917847034,14,129.40509915014164,4,4,131.08215297450428,4,170.42492917847028
174.034803723189,4,309.68838526912185,6,12,254.9477944152166,12,266.5398624038851
0.0,0,404.75920679886707,12,14,254.4249291784704,16,434.59328207203583
256.05018211250507,6,466.0623229461756,14,12,259.9498178874952,18,461.0764872521247
238.90732496964782,6,143.56940509915015,14,8,216.7284500202347,4,361.07648725212505
248.42573856738153,6,0.0,10,16,292.76568191015775,0,313.43585592877366
0.0,0,73.42776203966002,16,18,268.73978146499377,2,357.55564548765676
86.96883852691215,2,127.70538243626056,8,14,269.60906515580723,4,297.5637393767701
83.11614730878186,2,328.38526912181294,8,0,0.0,12,323.6260623229464
485.099150141643,12,412.5212464589235,6,10,247.87535410764875,18,278.9235127478754
262.0720356131121,6,275.6940509915014,0,14,268.24929178470256,12,0.0
173.67867260218534,4,112.97450424929178,0,14,270.0623229461757,4,0.0
404.4111695669769,10,376.77053824362594,0,2,65.55888304330232,20,0.0
236.91622824767296,6,0.0,16,10,252.5698097936057,0,325.50384459732925
657.7175232699315,18,191.72804532577896,6,12,296.76082557668974,6,240.1942533387293
695.5078915418859,20,478.8101983002833,10,2,71.22460542290573,18,381.42452448401457
684.985835694051,20,291.7847025495751,4,2,71.7507082152975,10,179.4900849858358
658.8830433023064,18,213.82436260623228,14,16,331.1630918656412,6,363.62606232294604
250.90246863617966,6,441.9263456090652,8,4,120.36584378794012,20,353.73532982598135
596.0339943342781,16,389.57507082152995,16,12,292.48725212464547,12,406.11898016997094
531.728045325779,14,288.95184135977325,6,8,224.07770133549167,10,253.3063537029539
615.0708215297451,16,456.8838526912181,20,18,320.0226628895187,14,390.93484419263547
90.4815864022663,2,293.2011331444759,12,20,247.59206798866884,10,400.1133144475918
0.0,0,230.9348441926345,6,0,0.0,8,253.42776203965997
639.2148927559692,18,247.93201133144476,6,6,187.4641845406718,8,244.32213678672596
584.872521246459,18,0.0,16,2,73.5070821529745,0,299.6033994334274
496.56009712666935,12,444.75920679886684,8,14,284.3399433427762,20,352.92594091460955
249.44556859571023,6,326.00566572237955,2,4,120.85147713476327,14,103.87697288547145
733.2254148118169,20,384.47592067988666,0,6,184.0161877782275,18,0.0
597.3290165924727,16,397.2237960339944,2,2,68.66693646297045,18,105.61715904492111
441.1007689194656,12,147.53541076487252,14,6,183.7248077701335,4,351.16147308781905
701.1736139214889,20,211.27478753541075,12,12,305.64791582355303,6,349.60744637798473
645.9166329421284,18,148.66855524079318,14,14,322.81019830028333,4,348.32861189801724
0.0,0,463.68271954674225,20,18,254.5350060704166,16,443.140428976123
323.8526912181305,8,343.68271954674253,10,8,214.0736543909349,12,366.85552407931965
249.44556859571054,6,332.8611898016998,18,14,282.9801699716707,10,394.8927559692436
413.9619587211655,10,506.8555240793202,18,16,292.83043302306754,18,460.81748280048566
177.01335491703765,4,225.26912181303115,6,18,267.7199514366652,8,256.4629704573048
480.8255766895994,12,453.257790368272,8,8,215.72480777013368,20,350.4977741804936
320.7446377984622,8,371.61473087818706,8,4,123.81384055038447,14,328.32051800890326
688.5471469040875,20,411.67138810198304,18,8,238.29057061918252,12,381.7806556050183
550.0607041683527,16,365.4390934844193,20,2,71.62120598947799,10,335.08700930797175
343.14852286523666,8,416.4305949008502,6,12,258.6386078510726,20,287.90772966410356
242.50101173613916,6,279.6600566572238,18,10,247.91582355321736,8,373.403480372319
694.6985026305141,20,321.58640226628904,2,2,71.2650748684743,12,98.85876163496562
556.4063132335086,16,146.4022662889518,12,4,134.44921084581136,4,337.7094293808169
468.296236341562,12,214.6742209631728,16,16,311.80250910562506,6,368.2395791177663
419.70861999190606,10,420.16997167138857,8,14,280.20396600566585,18,346.61270740590845
179.76527721570218,4,495.750708215297,16,18,261.52812626467005,20,493.8567381626865
380.04856333468234,10,458.86685552407937,20,4,127.99028733306352,14,388.91137191420506
0.0,0,402.49291784702564,10,2,62.76649129906923,16,391.74423310400636
451.9789558883041,12,153.76770538243622,18,12,290.0105220558476,4,328.60380412788265
159.17442331040064,4,0.0,0,0,0.0,0,0.0
489.9554836098745,12,433.0878186968838,18,20,291.70376365843794,14,425.123431808983
651.9789558883043,16,341.3031161473087,0,18,299.2618373128287,16,0.0
476.9405099150142,12,290.9915014164306,0,8,217.0198300283285,12,0.0
89.28369081343584,2,181.5297450424928,8,18,264.2233913395387,6,307.11452853095926
0.0,0,524.0793201133143,20,18,249.43585592877378,20,482.8004856333467
166.39417239983806,4,148.66855524079318,18,14,282.8101983002832,4,344.9939295831648
523.1161473087818,14,430.36827195467424,6,0,0.0,18,274.6742209631728
77.69324160259,2,0.0,18,0,0.0,0,300.19425333872925
82.43626062322946,2,66.06232294617563,6,4,121.56373937677053,2,235.58073654390938
540.5665722379603,14,417.22379603399423,14,12,284.32861189801713,14,421.9830028328611
579.9190611088626,18,164.53257790368272,20,0,0.0,4,269.5265074868473
451.00768919465787,12,77.6770538243626,16,12,290.49615540267087,2,333.2739781464994
542.1529745042493,14,499.9433427762041,20,14,302.9235127478753,16,410.7648725212466
445.1800890327804,12,124.87252124645894,2,2,68.90165924726833,4,92.5455281262647
403.35896398219336,10,212.12464589235117,16,18,302.9769324160258,6,373.09591258599767
467.2278429785512,12,338.5835694050991,8,8,220.25738567381626,12,318.76972885471474
0.0,0,0.0,18,8,210.12383650343975,0,311.12100364225046
318.154593282072,8,450.08498583569406,14,4,124.46135167948198,16,438.6968838526912
494.81181707810606,12,405.3257790368272,14,20,287.65681910157855,14,430.48158640226717
479.6600566572238,12,434.2209631728044,12,12,276.169971671388,16,418.8101983002832
85.25293403480373,2,168.78186968838514,2,6,166.12059894779443,6,96.95669769324162
512.7802509105626,12,345.83569405099183,2,20,272.68312424119836,16,106.26467017401858
525.8356940509916,14,279.6600566572239,16,12,290.64184540671795,8,377.6284904896804
419.0611088628085,10,353.88101983002844,0,10,240.46944556859583,18,0.0
594.196681505463,18,82.49291784702548,18,4,137.97814649939292,2,292.54552812626486
599.5305544314044,16,0.0,10,18,328.76406313233514,0,304.33023067583974
690.9753136382034,20,0.0,0,8,237.80493727235933,0,0.0
228.32051800890315,6,81.07648725212464,20,4,127.89316066369886,2,278.0250910562529
374.05908539053024,10,0.0,2,2,68.59409146094697,0,88.9842169162282
404.8158640226629,10,343.68271954674225,10,12,273.1104815864023,12,366.8555240793204
328.4500202347228,8,285.8923512747875,0,6,170.8312424119789,12,0.0
248.2314852286524,6,342.7762039660057,20,14,284.39660056657215,10,367.46256576284895
331.62282476730064,8,382.09631728045326,6,8,210.1885876163497,16,274.7956292998785
171.44475920679884,4,463.68271954674185,18,12,258.83286118980175,16,450.2549575070821
245.997571833266,6,0.0,14,16,296.0032375556457,0,338.9801699716714
594.6094698502632,16,139.60339943342774,10,14,313.85835694050996,4,322.1367867260219
0.0,0,379.3767705382436,20,20,244.11169566976923,12,405.5038445973292
669.9312019425331,20,155.46742209631728,16,8,242.01375961149324,4,332.95022258195104
619.5872116552005,20,0.0,18,0,0.0,0,267.4140024281667
0.0,0,288.32861189801696,0,16,247.82840955078922,14,0.0
333.4358559287738,8,267.70538243626055,4,12,265.9231080534197,10,186.36989073249723
624.5002023472277,18,73.99433427762038,10,8,237.22217725617153,2,307.1630918656414
162.63860785107246,4,135.07082152974507,10,6,172.02104411169574,4,330.230675839741
382.0720356131122,10,444.98583569405065,18,4,127.58559287737762,14,414.19668150546386
164.51639012545525,4,141.86968838526914,14,10,244.3545123431809,4,365.3257790368265
559.7733711048163,16,335.69405099150146,14,2,71.01416430594895,10,384.30594900849877
393.5653581545933,10,321.52974504249295,14,10,253.21732092270332,10,398.470254957507
709.5912585997573,20,233.201133144476,2,8,234.08174828004866,8,95.49979765277216
83.89316066369892,2,294.61756373937675,10,4,120.10683933630108,10,360.9874544718739
260.7122622420073,6,421.18980169971655,18,20,265.47956292998776,14,436.0501821125048
387.00930797248077,10,328.38526912181305,6,2,67.29906920275192,12,259.8624038850669
82.0639417239984,2,419.2067988668555,16,0,0.0,14,434.93322541481183
370.4977741804938,10,66.91218130311614,4,0,0.0,2,167.26831242411978
544.0793201133145,14,425.1558073654392,10,10,255.6859571023876,16,381.62687171185786
234.92513152569808,6,0.0,2,2,66.84581141238363,0,89.79360582760013
650.5544314042897,16,427.8186968838531,8,20,293.40348037231917,18,344.18454067179283
0.0,0,126.0056657223796,6,2,64.06151355726426,4,242.13678672602185
404.0874140024282,10,73.99433427762038,14,20,295.9125859975718,2,350.0283286118972
556.7705382436259,14,450.08498583569394,14,16,305.84540671792814,16,438.69688385269114
655.2003237555643,20,482.6628895184136,20,0,0.0,14,364.6297045730469
547.1388101983002,14,126.00566572237958,4,16,311.3492513152572,4,172.85309591258593
467.9077296641036,12,478.7535410764872,10,4,126.01537838931604,20,400.4451639012547
0.0,0,0.0,0,20,240.87414002428162,0,0.0
619.603399433428,16,424.9291784702548,4,8,221.09915014164335,20,202.1529745042494
90.65965196276814,2,483.90934844192634,18,18,258.0315661675432,18,477.20760825576696
161.3112100364225,4,0.0,12,8,214.6887899635775,0,330.91056252529347
155.61311210036416,4,290.9915014164306,20,0,0.0,8,337.5151760420877
680.4451639012544,18,427.8186968838528,6,10,260.98745447187366,18,275.2812626467015
323.5289356535816,8,461.4164305949009,16,8,214.2355321732091,16,447.55969243221386
0.0,0,76.82719546742209,18,8,208.99069202751912,2,328.9680291380009
563.5289356535816,16,0.0,2,4,133.55888304330233,0,87.97248077701333
555.4107648725213,14,361.6997167138811,2,10,251.6390125455282,16,104.84823957911777
406.0299473897208,10,280.4532577903682,6,12,272.3820315661676,10,256.9486038041281
551.558073654391,14,439.09348441926295,6,8,218.41197895588832,20,283.05139619587214
82.09631728045328,2,71.72804532577904,12,6,170.85552407932013,2,344.0226628895184
88.68474301902064,2,411.55807365439114,12,12,249.94577094293803,16,430.9510319708619
168.95184135977328,4,144.13597733711043,16,16,286.0963172804531,4,365.32577903682693
386.9283690813436,10,176.43059490084988,2,4,126.61432618373132,6,95.1355726426548
173.2254148118171,4,321.58640226628916,8,12,256.1618777822746,12,326.86361796843374
253.08781869688383,6,303.1161473087818,12,14,278.7308781869689,10,391.61473087818706
547.3654390934845,14,438.75354107648735,12,12,281.41481181707815,16,416.38203156616737
428.8547146904088,10,320.0566572237963,2,18,280.0307567786325,14,104.48401456900037
302.2905706191824,8,75.69405099150141,14,4,128.42735734520434,2,341.5297450424929
413.15256980979365,10,171.33144475920682,2,16,293.47794415216515,6,96.34965600971266
477.81464993929563,12,143.56940509915012,14,20,301.8211250505866,4,361.0764872521246
0.0,0,389.5750708215296,20,8,204.13435855928765,12,393.36301092675046
472.95831647106445,12,501.75637393767715,16,10,252.93403480372308,18,458.5673816268717
0.0,0,347.0821529745044,14,16,261.4261432618374,12,430.764872521247
696.8029138000807,20,161.13314447592066,20,16,345.2788344799676,4,281.6673411574257
173.16066369890734,4,0.0,0,16,277.6786726021853,0,0.0
564.2492917847026,14,470.2549575070822,10,14,291.8753541076486,20,403.4803723188993
636.8838526912183,18,134.50424929178473,6,8,234.47025495750717,4,233.03116147308782
629.3160663698909,16,452.35127478753554,14,18,312.0097126669363,16,437.28045325779044
461.78874949413205,12,0.0,0,10,257.5880210441119,0,0.0
508.1586402266289,14,0.0,0,4,131.40590853905297,0,0.0
572.7235936867665,16,592.0679886685554,20,2,70.20477539457707,20,434.2371509510318
0.0,0,160.2832861189802,0,8,199.43990287333062,6,0.0
332.01133144475926,8,443.00283286118975,20,16,291.98866855524057,14,405.09915014164324
566.8959935248886,16,82.77620396600565,20,12,303.4140024281666,2,265.8842573856738
231.0886280857952,6,0.0,4,0,0.0,0,164.92108458114117
698.583569405099,20,75.69405099150141,12,14,329.4957507082151,2,327.0254957507076
383.6098745447188,10,66.06232294617564,4,6,178.91703763658438,2,168.48239579117765
84.50829623634155,2,191.72804532577896,10,8,206.9834075273169,6,343.1808984216917
0.0,0,72.29461756373938,14,12,257.8130311614731,2,358.5269121813031
400.52610279239167,10,213.93767705382433,0,8,215.7895588830433,8,0.0
413.63820315661667,10,210.53824362606235,0,14,284.4532577903682,8,0.0
578.6806960744638,16,515.5807365439093,12,0,0.0,20,430.46539862403915
504.9858356940511,14,181.52974504249292,2,0,0.0,6,93.92148927559694
384.7430190206395,10,137.9036827195467,10,8,222.1027923917443,4,325.1719951436666
245.56050182112494,6,145.8356940509915,16,14,287.5127478753539,4,360.4694455685956
381.01983002832844,10,153.20113314447588,18,10,259.4900849858356,4,330.4249291784705
754.9170376365839,20,560.9065155807366,18,18,326.2873330635371,20,462.2743828409549
